Schema Version,Record Type,Source Name,Source URL,Entity Name,GitHub Login,GitHub URL,Avatar URL,Classification,Verification,Collected At
1.0,STARTUP,GitHub Search API,https://github.com/trypear,trypear,trypear,https://github.com/trypear,https://avatars.githubusercontent.com/u/167481439?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/ai-driven-dev,ai-driven-dev,ai-driven-dev,https://github.com/ai-driven-dev,https://avatars.githubusercontent.com/u/180879524?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/figurerobotics,figurerobotics,figurerobotics,https://github.com/figurerobotics,https://avatars.githubusercontent.com/u/110574993?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/aaif,aaif,aaif,https://github.com/aaif,https://avatars.githubusercontent.com/u/244048685?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/The-AI-Alliance,The-AI-Alliance,The-AI-Alliance,https://github.com/The-AI-Alliance,https://avatars.githubusercontent.com/u/150073668?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/jupyter-naas,jupyter-naas,jupyter-naas,https://github.com/jupyter-naas,https://avatars.githubusercontent.com/u/71603764?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/trustyai-explainability,trustyai-explainability,trustyai-explainability,https://github.com/trustyai-explainability,https://avatars.githubusercontent.com/u/88062774?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/SalesforceAIResearch,SalesforceAIResearch,SalesforceAIResearch,https://github.com/SalesforceAIResearch,https://avatars.githubusercontent.com/u/137096229?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/lastmile-ai,lastmile-ai,lastmile-ai,https://github.com/lastmile-ai,https://avatars.githubusercontent.com/u/123273171?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AIS-Bonn,AIS-Bonn,AIS-Bonn,https://github.com/AIS-Bonn,https://avatars.githubusercontent.com/u/6966488?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/PennyLaneAI,PennyLaneAI,PennyLaneAI,https://github.com/PennyLaneAI,https://avatars.githubusercontent.com/u/64286425?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/code-kern-ai,code-kern-ai,code-kern-ai,https://github.com/code-kern-ai,https://avatars.githubusercontent.com/u/75880306?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/ReconAI,ReconAI,ReconAI,https://github.com/ReconAI,https://avatars.githubusercontent.com/u/38211013?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/airbus,airbus,airbus,https://github.com/airbus,https://avatars.githubusercontent.com/u/52286344?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/cdcai,cdcai,cdcai,https://github.com/cdcai,https://avatars.githubusercontent.com/u/56178245?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AICoE,AICoE,AICoE,https://github.com/AICoE,https://avatars.githubusercontent.com/u/33660954?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AISaturdaysLagos,AISaturdaysLagos,AISaturdaysLagos,https://github.com/AISaturdaysLagos,https://avatars.githubusercontent.com/u/35489154?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/aimclub,aimclub,aimclub,https://github.com/aimclub,https://avatars.githubusercontent.com/u/65946329?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/paiml,paiml,paiml,https://github.com/paiml,https://avatars.githubusercontent.com/u/23619593?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/serp-ai,serp-ai,serp-ai,https://github.com/serp-ai,https://avatars.githubusercontent.com/u/122630099?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AI-Planning,AI-Planning,AI-Planning,https://github.com/AI-Planning,https://avatars.githubusercontent.com/u/61840895?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/maximhq,maximhq,maximhq,https://github.com/maximhq,https://avatars.githubusercontent.com/u/139708451?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/vast-ai,vast-ai,vast-ai,https://github.com/vast-ai,https://avatars.githubusercontent.com/u/47128086?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/NapthaAI,NapthaAI,NapthaAI,https://github.com/NapthaAI,https://avatars.githubusercontent.com/u/156897151?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/airalab,airalab,airalab,https://github.com/airalab,https://avatars.githubusercontent.com/u/13998040?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AI21Labs,AI21Labs,AI21Labs,https://github.com/AI21Labs,https://avatars.githubusercontent.com/u/33798954?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/RelationalAI,RelationalAI,RelationalAI,https://github.com/RelationalAI,https://avatars.githubusercontent.com/u/31477528?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/tradingstrategy-ai,tradingstrategy-ai,tradingstrategy-ai,https://github.com/tradingstrategy-ai,https://avatars.githubusercontent.com/u/89841007?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AIR-DISCOVER,AIR-DISCOVER,AIR-DISCOVER,https://github.com/AIR-DISCOVER,https://avatars.githubusercontent.com/u/97444612?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/aidecentralized,aidecentralized,aidecentralized,https://github.com/aidecentralized,https://avatars.githubusercontent.com/u/81526363?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/Oxen-AI,Oxen-AI,Oxen-AI,https://github.com/Oxen-AI,https://avatars.githubusercontent.com/u/104101299?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/trycompai,trycompai,trycompai,https://github.com/trycompai,https://avatars.githubusercontent.com/u/195194844?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/ros-claw,ros-claw,ros-claw,https://github.com/ros-claw,https://avatars.githubusercontent.com/u/268490166?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/maritaca-ai,maritaca-ai,maritaca-ai,https://github.com/maritaca-ai,https://avatars.githubusercontent.com/u/121118255?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/snorkel-ai,snorkel-ai,snorkel-ai,https://github.com/snorkel-ai,https://avatars.githubusercontent.com/u/48185604?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/Marker-Inc-Korea,Marker-Inc-Korea,Marker-Inc-Korea,https://github.com/Marker-Inc-Korea,https://avatars.githubusercontent.com/u/74290595?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/tinkoff-ai,tinkoff-ai,tinkoff-ai,https://github.com/tinkoff-ai,https://avatars.githubusercontent.com/u/86232700?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/spring-ai-community,spring-ai-community,spring-ai-community,https://github.com/spring-ai-community,https://avatars.githubusercontent.com/u/190035333?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/lovstudio,lovstudio,lovstudio,https://github.com/lovstudio,https://avatars.githubusercontent.com/u/267731212?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/aiken-lang,aiken-lang,aiken-lang,https://github.com/aiken-lang,https://avatars.githubusercontent.com/u/120199160?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AI45Lab,AI45Lab,AI45Lab,https://github.com/AI45Lab,https://avatars.githubusercontent.com/u/194484914?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AIGeeksGroup,AIGeeksGroup,AIGeeksGroup,https://github.com/AIGeeksGroup,https://avatars.githubusercontent.com/u/164838097?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/axolotl-ai-cloud,axolotl-ai-cloud,axolotl-ai-cloud,https://github.com/axolotl-ai-cloud,https://avatars.githubusercontent.com/u/167502477?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AssemblyAI-Community,AssemblyAI-Community,AssemblyAI-Community,https://github.com/AssemblyAI-Community,https://avatars.githubusercontent.com/u/102377828?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/sqliteai,sqliteai,sqliteai,https://github.com/sqliteai,https://avatars.githubusercontent.com/u/206516623?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/krafton-ai,krafton-ai,krafton-ai,https://github.com/krafton-ai,https://avatars.githubusercontent.com/u/131753868?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/alphanome-ai,alphanome-ai,alphanome-ai,https://github.com/alphanome-ai,https://avatars.githubusercontent.com/u/127743907?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/ai-for-developers,ai-for-developers,ai-for-developers,https://github.com/ai-for-developers,https://avatars.githubusercontent.com/u/221523293?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AI-SW-Maestro-OSS,AI-SW-Maestro-OSS,AI-SW-Maestro-OSS,https://github.com/AI-SW-Maestro-OSS,https://avatars.githubusercontent.com/u/103282546?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/langgptai,langgptai,langgptai,https://github.com/langgptai,https://avatars.githubusercontent.com/u/165652569?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/PrunaAI,PrunaAI,PrunaAI,https://github.com/PrunaAI,https://avatars.githubusercontent.com/u/113530019?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/OSCC-Project,OSCC-Project,OSCC-Project,https://github.com/OSCC-Project,https://avatars.githubusercontent.com/u/112047204?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/RLHFlow,RLHFlow,RLHFlow,https://github.com/RLHFlow,https://avatars.githubusercontent.com/u/168386484?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/eigent-ai,eigent-ai,eigent-ai,https://github.com/eigent-ai,https://avatars.githubusercontent.com/u/163795819?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AIRLab-POLIMI,AIRLab-POLIMI,AIRLab-POLIMI,https://github.com/AIRLab-POLIMI,https://avatars.githubusercontent.com/u/4557759?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/Integuru-AI,Integuru-AI,Integuru-AI,https://github.com/Integuru-AI,https://avatars.githubusercontent.com/u/183036973?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AI-Engineer-Skool,AI-Engineer-Skool,AI-Engineer-Skool,https://github.com/AI-Engineer-Skool,https://avatars.githubusercontent.com/u/213056658?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/nullclaw,nullclaw,nullclaw,https://github.com/nullclaw,https://avatars.githubusercontent.com/u/262007611?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/meshy-dev,meshy-dev,meshy-dev,https://github.com/meshy-dev,https://avatars.githubusercontent.com/u/160386200?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/GeminiGenAI,GeminiGenAI,GeminiGenAI,https://github.com/GeminiGenAI,https://avatars.githubusercontent.com/u/230881400?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/airframesio,airframesio,airframesio,https://github.com/airframesio,https://avatars.githubusercontent.com/u/57520635?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/aiidateam,aiidateam,aiidateam,https://github.com/aiidateam,https://avatars.githubusercontent.com/u/22181836?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/malaysia-ai,malaysia-ai,malaysia-ai,https://github.com/malaysia-ai,https://avatars.githubusercontent.com/u/90303352?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/QuantaAlpha,QuantaAlpha,QuantaAlpha,https://github.com/QuantaAlpha,https://avatars.githubusercontent.com/u/226925202?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AstrBotDevs,AstrBotDevs,AstrBotDevs,https://github.com/AstrBotDevs,https://avatars.githubusercontent.com/u/197911947?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/erc-8004,erc-8004,erc-8004,https://github.com/erc-8004,https://avatars.githubusercontent.com/u/237790231?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/ScrapeGraphAI,ScrapeGraphAI,ScrapeGraphAI,https://github.com/ScrapeGraphAI,https://avatars.githubusercontent.com/u/171017415?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/airacingtech,airacingtech,airacingtech,https://github.com/airacingtech,https://avatars.githubusercontent.com/u/102632685?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/KudoAI,KudoAI,KudoAI,https://github.com/KudoAI,https://avatars.githubusercontent.com/u/126222872?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/aimat-lab,aimat-lab,aimat-lab,https://github.com/aimat-lab,https://avatars.githubusercontent.com/u/68115544?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/NexaAI,NexaAI,NexaAI,https://github.com/NexaAI,https://avatars.githubusercontent.com/u/125520581?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/linto-ai,linto-ai,linto-ai,https://github.com/linto-ai,https://avatars.githubusercontent.com/u/36000254?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/cheshire-cat-ai,cheshire-cat-ai,cheshire-cat-ai,https://github.com/cheshire-cat-ai,https://avatars.githubusercontent.com/u/135242343?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/veniceai,veniceai,veniceai,https://github.com/veniceai,https://avatars.githubusercontent.com/u/161416315?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/buildwithflux,buildwithflux,buildwithflux,https://github.com/buildwithflux,https://avatars.githubusercontent.com/u/74630416?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/ailyProject,ailyProject,ailyProject,https://github.com/ailyProject,https://avatars.githubusercontent.com/u/158834988?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/LykosAI,LykosAI,LykosAI,https://github.com/LykosAI,https://avatars.githubusercontent.com/u/136279213?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AI4Science-WestlakeU,AI4Science-WestlakeU,AI4Science-WestlakeU,https://github.com/AI4Science-WestlakeU,https://avatars.githubusercontent.com/u/135877041?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/sinaptik-ai,sinaptik-ai,sinaptik-ai,https://github.com/sinaptik-ai,https://avatars.githubusercontent.com/u/154438448?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/ai-med,ai-med,ai-med,https://github.com/ai-med,https://avatars.githubusercontent.com/u/47632119?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/zylos-ai,zylos-ai,zylos-ai,https://github.com/zylos-ai,https://avatars.githubusercontent.com/u/254429536?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/BengaliAI,BengaliAI,BengaliAI,https://github.com/BengaliAI,https://avatars.githubusercontent.com/u/37321690?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/ai4protein,ai4protein,ai4protein,https://github.com/ai4protein,https://avatars.githubusercontent.com/u/112298989?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/Bria-AI,Bria-AI,Bria-AI,https://github.com/Bria-AI,https://avatars.githubusercontent.com/u/66570685?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AIKU-Official,AIKU-Official,AIKU-Official,https://github.com/AIKU-Official,https://avatars.githubusercontent.com/u/122382307?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/kontent-ai,kontent-ai,kontent-ai,https://github.com/kontent-ai,https://avatars.githubusercontent.com/u/104572275?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/hanzoai,hanzoai,hanzoai,https://github.com/hanzoai,https://avatars.githubusercontent.com/u/16248274?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/probabilisticai,probabilisticai,probabilisticai,https://github.com/probabilisticai,https://avatars.githubusercontent.com/u/46405906?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/AIVIETNAMResearch,AIVIETNAMResearch,AIVIETNAMResearch,https://github.com/AIVIETNAMResearch,https://avatars.githubusercontent.com/u/133774104?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/Aidoku,Aidoku,Aidoku,https://github.com/Aidoku,https://avatars.githubusercontent.com/u/97767528?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/SantanderAI,SantanderAI,SantanderAI,https://github.com/SantanderAI,https://avatars.githubusercontent.com/u/284004589?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/rh-aiservices-bu,rh-aiservices-bu,rh-aiservices-bu,https://github.com/rh-aiservices-bu,https://avatars.githubusercontent.com/u/73964756?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/IAHispano,IAHispano,IAHispano,https://github.com/IAHispano,https://avatars.githubusercontent.com/u/133545040?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/aigc-apps,aigc-apps,aigc-apps,https://github.com/aigc-apps,https://avatars.githubusercontent.com/u/141981933?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/Qualcomm-AI-research,Qualcomm-AI-research,Qualcomm-AI-research,https://github.com/Qualcomm-AI-research,https://avatars.githubusercontent.com/u/83730442?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/ContextualAI,ContextualAI,ContextualAI,https://github.com/ContextualAI,https://avatars.githubusercontent.com/u/127712327?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/All-Hands-AI,All-Hands-AI,All-Hands-AI,https://github.com/All-Hands-AI,https://avatars.githubusercontent.com/u/169105795?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/hao-ai-lab,hao-ai-lab,hao-ai-lab,https://github.com/hao-ai-lab,https://avatars.githubusercontent.com/u/149045815?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/decodingai-magazine,decodingai-magazine,decodingai-magazine,https://github.com/decodingai-magazine,https://avatars.githubusercontent.com/u/153360176?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/aiQuest-Intelligence,aiQuest-Intelligence,aiQuest-Intelligence,https://github.com/aiQuest-Intelligence,https://avatars.githubusercontent.com/u/124469829?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/sberbank-ai,sberbank-ai,sberbank-ai,https://github.com/sberbank-ai,https://avatars.githubusercontent.com/u/31508278?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/character-ai,character-ai,character-ai,https://github.com/character-ai,https://avatars.githubusercontent.com/u/163601952?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
1.0,STARTUP,GitHub Search API,https://github.com/flowdriveai,flowdriveai,flowdriveai,https://github.com/flowdriveai,https://avatars.githubusercontent.com/u/109819718?v=4,STARTUP_CANDIDATE,GITHUB_ORGANIZATION,2026-09-11T04:55:58.869282+00:00
